,x_emb,y_emb,n,tau,tau_colours
832,0.6389683296018379,0.42320000583260414,500,0,#41b6c4
833,0.5658592014765127,0.4487556449580923,500,0,#41b6c4
834,0.6788008717695073,-0.3736324053812233,500,1,#CA054D
835,0.6694702145572738,-0.3421523708149432,500,1,#CA054D
836,0.5347439810043926,0.408203863867586,500,0,#41b6c4
837,0.6563804811307294,-0.43022834449745334,500,1,#CA054D
838,0.5915168647252054,-0.3404876225997681,500,1,#CA054D
839,0.6659276575276685,-0.41873597308104454,500,1,#CA054D
840,0.5664622199100104,-0.2885429026124821,500,1,#CA054D
841,0.5761278609428173,-0.24280643410126068,500,1,#CA054D
842,0.5614460218009861,0.40525614162197604,500,0,#41b6c4
843,0.5664269237026968,0.42645165948843367,500,0,#41b6c4
844,0.5744085334506877,0.39071334271462493,500,0,#41b6c4
845,0.5719969391274051,0.31622923174827494,500,0,#41b6c4
846,0.5348938019983487,0.3999487706891379,500,0,#41b6c4
847,0.6071357478543856,0.359741368296147,500,0,#41b6c4
848,0.5983056786813601,0.4486878994815422,500,0,#41b6c4
849,0.5107186884633471,0.27713745439811743,500,0,#41b6c4
850,0.5466525650247759,0.37212064256486826,500,0,#41b6c4
851,0.5032761686479127,0.30864748684057497,500,0,#41b6c4
852,0.5585967792587265,0.29985958159133125,500,0,#41b6c4
853,0.6210490533784613,-0.41537589066116776,500,1,#CA054D
854,0.5733097084150561,0.3748653620860497,500,0,#41b6c4
855,0.5903970115353833,0.37819238140591327,500,0,#41b6c4
856,0.5690598919787292,0.4749590909282928,500,0,#41b6c4
857,0.6780251191320557,-0.3663481926911814,500,1,#CA054D
858,0.569996339486793,0.4495765778758689,500,0,#41b6c4
859,0.5536881906836983,0.4599153594610669,500,0,#41b6c4
860,0.5925375844115034,-0.3905819895197249,500,1,#CA054D
861,0.6021543139630703,0.39751098706440535,500,0,#41b6c4
862,0.5790886270589105,-0.30408193939979256,500,1,#CA054D
863,0.6561180487462569,0.44781248460098827,500,0,#41b6c4
864,0.6276526409125406,0.42657650333666036,500,0,#41b6c4
865,0.5644314945853525,0.3928676211553548,500,0,#41b6c4
866,0.6481809701060647,-0.44368768981397483,500,1,#CA054D
867,0.5419580063829675,0.3963016928767574,500,0,#41b6c4
868,0.5622496744717301,0.39324658784484934,500,0,#41b6c4
869,0.6278443191869466,0.49273148746715745,500,0,#41b6c4
870,0.6869933405293968,0.44881299955511805,500,0,#41b6c4
871,0.561319049824269,0.4899758352090688,500,0,#41b6c4
872,0.5969090901410727,-0.3589414039054285,500,1,#CA054D
873,0.6107897189464565,-0.3845069034678738,500,1,#CA054D
874,0.5312151744452084,0.44893958033212433,500,0,#41b6c4
875,0.6199041036007097,-0.37757066058232563,500,1,#CA054D
876,0.5630048532295524,0.36860936007993245,500,0,#41b6c4
877,0.680931631951314,-0.34887760716970345,500,1,#CA054D
878,0.5750910842404762,0.24239835009965824,500,0,#41b6c4
879,0.5563915087682056,-0.3743063186396651,500,1,#CA054D
